Comment	ADVsub	comment
dedans	PRE	dedans
ceulx	PROdem	celui
que	PROrel	que
ilz	PROper	il
vouldroient	VERcjg	vouloir
.	PONfrt	.

Et	CONcoo	et
ainsi	ADVgen	ainsi
fut	VERcjg	être
faict	VERppe	faire
.	PONfrt	.

Et	CONcoo	et
beaucoup	ADVgen	beaucoup
d'	PRE	de
Angloys	NOMpro	Anglois
s'	PROper	soi
en	PROadv	en
allèrent	VERcjg	aller
hors	ADVgen	hors
de	PRE	de
la	DETdef	le
ville	NOMcom	ville
par	PRE	par
le	DETdef	le
commandement	NOMcom	commandement
du	PRE.DETdef	de.le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
.	PONfrt	.

Il	PROper	il
fut	VERcjg	être
alors	ADVgen	alors
advisé	VERppe	aviser
que	CONsub	que
,	PONfbl	,
pour	PRE	pour
mectre	VERinf	mettre
fin	NOMcom	fin
à	PRE	à
tout	PROind	tout
,	PONfbl	,
failloit	VERcjg	falir
adviser	VERinf	aviser
le	DETdef	le
lieu	NOMcom	lieu
où	PROrel	où
les	DETdef	le
deux	ADJcar	deux
roys	NOMcom	roi
se	PROper	soi
verroient	VERcjg	voir
et	CONcoo	et
ordonner	VERinf	ordonner
gens	NOMcom	gens
à	PRE	à
visiter	VERinf	visiter
la	DETdef	le
place	NOMcom	place
.	PONfrt	.

De	PRE	de
la	DETdef	le
part	NOMcom	part
du	PRE.DETdef	de.le
roy	NOMcom	roi
y	PROadv	y
alasmes	VERcjg	aler
monsr	NOMcom	moncre
du	PRE.DETdef	de.le
Bouchaige	NOMpro	Bouchage
et	CONcoo	et
moy	PROper	moi
et	CONcoo	et
,	PONfbl	,
pour	PRE	pour
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
,	PONfbl	,
monsr	NOMcom	moncre
de	PRE	de
Havart	NOMpro	Havart
et	CONcoo	et
ung	PROind	un
appellé	VERppe	appeler
Chalenger	NOMpro	Challenger
et	CONcoo	et
ung	DETndf	un
herault	NOMcom	heraut
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
après	PRE	après
avoir	VERinf	avoir
bien	ADVgen	bien
allé	VERppe	aller
et	CONcoo	et
visité	VERppe	visiter
la	DETdef	le
rivière	NOMcom	riviere
,	PONfbl	,
nous	PROper	nous
arrestasmes	VERcjg	arrêter
que	CONsub	que
le	DETdef	le
plus	ADVgen	plus
beau	ADJqua	beau
lieu	NOMcom	lieu
et	CONcoo	et
le	DETdef	le
plus	ADVgen	plus
seür	ADJqua	sëur
estoit	VERcjg	estre
Pequigny	NOMpro	Pecuigny
,	PONfbl	,
à	PRE	à
trois	DETcar	trois
lieues	NOMcom	lieue
d'	PRE	de
Amyens	NOMpro	Amiens
,	PONfbl	,
ung	DETndf	un
fort	ADJqua	fort
chasteau	NOMcom	château
qui	PROrel	que
est	VERcjg	estre
au	PRE.DETdef	a
vydame	NOMcom	vidame
d'	PRE	de
Amyens	NOMpro	Amiens
,	PONfbl	,
combien	ADVgen	combien
qu'	CONsub	que
il	PROper	il
avoit	VERcjg	avoir
esté	VERppe	être
bruslé	VERppe	brusler
par	PRE	par
ledict	DETcom	ledit
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
.	PONfrt	.

La	DETdef	le
ville	NOMcom	ville
est	VERcjg	estre
basse	ADJqua	bas
et	CONcoo	et
y	PROadv	y
passe	VERcjg	passer
la	DETdef	le
rivière	NOMcom	riviere
de	PRE	de
Somme	NOMpro	Somme
,	PONfbl	,
laquelle	PROrel	lequel
n'	ADVneg	ne
est	VERcjg	estre
point	ADVneg	point
gueable	ADJqua	guéable
et	CONcoo	et
,	PONfbl	,
en	PRE	en
ce	DETdem	ce
lieu	NOMcom	lieu
,	PONfbl	,
n'	ADVneg	ne
est	VERcjg	estre
point	ADVneg	point
large	ADJqua	large
.	PONfrt	.

Par	PRE	par
là	ADVgen	là
où	PROrel	où
venoit	VERcjg	venir
le	DETdef	le
roy	NOMcom	roi
,	PONfbl	,
le	DETdef	le
pays	NOMcom	pays
estoit	VERcjg	estre
beau	ADJqua	beau
et	CONcoo	et
large	ADJqua	large
;	PONfbl	;
de	PRE	de
l'	DETdef	le
autre	ADJind	autre
costé	NOMcom	costé
,	PONfbl	,
par	PRE	par
où	PROrel	où
venoit	VERcjg	venir
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
,	PONfbl	,
le	DETdef	le
pays	NOMcom	pays
estoit	VERcjg	estre
très	ADVgen	très
beau	ADJqua	beau
,	PONfbl	,
sauf	ADJqua	sauf
que	CONsub	que
,	PONfbl	,
quant	CONsub	cant
il	PROper	il
venoit	VERcjg	venir
à	PRE	à
approcher	VERinf	approcher
de	PRE	de
la	DETdef	le
rivière	NOMcom	riviere
,	PONfbl	,
il	PROimp	il
y	PROadv	y
avoit	VERcjg	avoir
une	DETndf	un
chaussée	NOMcom	chaussée
,	PONfbl	,
de	PRE	de
bien	ADVgen	bien
deux	DETcar	deux
grandz	ADJqua	grand
gectz	NOMcom	gést
d'	PRE	de
arc	NOMcom	arc
de	PRE	de
long	NOMcom	loin
,	PONfbl	,
qui	PROrel	que
avoit	VERcjg	avoir
les	DETdef	le
marestz	NOMcom	maré
d'	PRE	de
un	DETndf	un
costé	NOMcom	costé
et	CONcoo	et
d'	PRE	de
autre	PROind	autre
;	PONfbl	;
et	CONcoo	et
qui	PROrel	que
ne	ADVneg	ne
fust	VERcjg	estre
allé	VERppe	aller
à	PRE	à
la	DETdef	le
bonne	ADJqua	bon
foy	NOMcom	foi
,	PONfbl	,
c'	PROdem	ce
estoit	VERcjg	estre
ung	DETndf	un
très	ADVgen	très
dangereux	ADJqua	dangoureux
chemin	NOMcom	chemin
.	PONfrt	.

Et	CONcoo	et
sans	PRE	sans
point	NOMcom	point
de	PRE	de
doubte	NOMcom	doute
,	PONfbl	,
comme	CONsub	comme
j'	PROper	je
ay	VERcjg	avoir
dit	VERppe	dire
ailleurs	ADVgen	ailleurs
,	PONfbl	,
les	DETdef	le
Angloys	NOMpro	Anglois
ne	ADVneg	ne
sont	VERcjg	estre
point	ADVneg	point
si	ADVgen	si
subtilz	ADJqua	subtil
en	PRE	en
traictéz	NOMcom	traité
et	CONcoo	et
en	PRE	en
appoinctemens	NOMcom	appointement
comme	CONsub	comme
sont	VERcjg	estre
les	DETdef	le
François	NOMpro	Français
;	PONfbl	;
et	CONcoo	et
,	PONfbl	,
quelque	DETind	quel
chose	NOMcom	chose
que	PROrel	que
l'	DETdef	le
on	PROind	on
en	PROadv	en
die	VERcjg	dire
,	PONfbl	,
ilz	PROper	il
vont	VERcjg	aler
assez	ADVgen	assez
grossement	ADVgen	grossement
en	PRE	en
besongne	NOMcom	besogne
.	PONfrt	.

Mais	CONcoo	mais
il	PROimp	il
fault	VERcjg	falir
avoir	VERinf	avoir
ung	DETndf	un
peu	PROind	peu
de	PRE	de
pacience	NOMcom	patience
et	CONcoo	et
ne	ADVneg	ne
debattre	VERinf	debatre
point	ADVneg	point
colleriquement	ADVgen	couleriquement
avec	PRE	avec
eulx	PROper	eux
.	PONfrt	.

Prinse	VERppe	prendre
la	DETdef	le
conclusion	NOMcom	conclusion
de	PRE	de
nostre	DETpos	notre
lieu	NOMcom	lieu
,	PONfbl	,
il	PROper	il
fut	VERcjg	être
ordonné	VERppe	ordonner
d'	PRE	de
y	PROadv	y
faire	VERinf	faire
ung	DETndf	un
pont	NOMcom	pont
bien	ADVgen	bien
puissant	ADJqua	poissant
et	CONcoo	et
assez	ADVgen	assez
large	ADJqua	large
;	PONfbl	;
et	CONcoo	et
fournismes	VERcjg	fournir
les	DETdef	le
charpentiers	NOMcom	charpentier
et	CONcoo	et
les	DETdef	le
estoffes	NOMcom	estoffe
;	PONfbl	;
et	CONcoo	et
,	PONfbl	,
ou	PRE.DETdef	en.le
millieu	NOMcom	millieu
de	PRE	de
ce	DETdem	ce
pont	NOMcom	pont
,	PONfbl	,
fut	VERcjg	être
faict	VERppe	faire
ung	DETndf	un
fort	ADVgen	fort
treilleïz	NOMcom	treillëiz
de	PRE	de
boys	NOMcom	bois
comme	CONsub	comme
on	PROind	on
faict	VERcjg	faire
aux	PRE.DETdef	à.le
caiges	NOMcom	cage
des	PRE.DETdef	de.le
lyons	NOMcom	lïon
.	PONfrt	.

Et	CONcoo	et
n'	ADVneg	ne
estoient	VERcjg	être
point	ADVneg	point
les	DETdef	le
trouz	NOMcom	troiz
entre	PRE	entre
les	DETdef	le
barreaulx	NOMcom	barreau
plus	ADVgen	plus
grans	ADJqua	grand
que	CONsub	que
à	PRE	à
y	PROadv	y
boutter	VERinf	bouter
le	DETdef	le
braz	NOMcom	braz
à	PRE	à
son	DETpos	son
aise	NOMcom	aise
.	PONfrt	.

Le	DETdef	le
dessus	ADVgen	dessus
estoit	VERcjg	estre
couvert	VERppe	couvrir
d'	PRE	de
aiz	NOMcom	ait
seullement	ADVgen	seulement
pour	PRE	pour
la	DETdef	le
pluye	NOMcom	pluie
,	PONfbl	,
si	ADVgen	si
avant	ADVgen	avant
qu'	CONsub	que
il	PROper	il
se	PROper	soi
povoit	VERcjg	pouvoir
mettre	VERinf	mettre
dix	DETcar	dix
ou	CONcoo	o
douze	DETcar	douze
personnes	NOMcom	personne
dessoubz	ADVgen	dessus
de	PRE	de
chascun	DETind	chascun
costé	NOMcom	costé
.	PONfrt	.

Et	CONcoo	et
comprenoit	VERcjg	comprendre
le	DETdef	le
treilleïz	NOMcom	treillëiz
jusques	PRE	jusque
sur	PRE	sur
le	DETdef	le
bort	NOMcom	bort
du	PRE.DETdef	de.le
pont	NOMcom	pont
,	PONfbl	,
affin	ADVgen	afin
que	CONsub	que
on	PROind	on
ne	ADVneg	ne
peüst	VERcjg	pöoir
passer	VERinf	passer
de	PRE	de
l'	DETdef	le
ung	ADJind	un
costé	NOMcom	costé
à	PRE	à
l'	DETdef	le
autre	PROind	autre
.	PONfrt	.

En	PRE	en
la	DETdef	le
rivière	NOMcom	riviere
y	PROadv	y
avoit	VERcjg	avoir
seullement	ADVgen	seulement
une	DETndf	un
petite	ADJqua	petit
sentine	NOMcom	sentine
,	PONfbl	,
où	PROrel	où
il	PROimp	il
y	PROadv	y
avoit	VERcjg	avoir
deux	DETcar	deux
hommes	NOMcom	homme
pour	PRE	pour
passer	VERinf	passer
ceulx	PROdem	celui
qui	PROrel	que
vouloyent	VERcjg	vouloir
aller	VERinf	aller
d'	PRE	de
ung	DETndf	un
costé	NOMcom	costé
à	PRE	à
l'	DETdef	le
autre	PROind	autre
.	PONfrt	.

Je	PROper	je
veulx	VERcjg	vouloir
dire	VERinf	dire
l'	DETdef	le
occasion	NOMcom	occasion
qui	PROrel	que
meüt	VERcjg	movoir
le	DETdef	le
roy	NOMcom	roi
que	CONsub	que
cest	DETdem	cest
entredeux	NOMcom	entredeu
fut	VERcjg	être
faict	VERppe	faire
de	PRE	de
telle	DETind	tel
façon	NOMcom	façon
que	CONsub	que
l'	DETdef	le
on	PROind	on
ne	ADVneg	ne
peüst	VERcjg	pöoir
aller	VERinf	aller
d'	PRE	de
un	DETndf	un
costé	NOMcom	costé
à	PRE	à
l'	DETdef	le
autre	PROind	autre
.	PONfrt	.

Et	CONcoo	et
pourroit	VERcjg	pouvoir
par	PRE	par
aventure	NOMcom	aventure
servir	VERinf	servir
,	PONfbl	,
le	DETdef	le
temps	NOMcom	temps
advenir	VERinf	advenir
,	PONfbl	,
à	PRE	à
quelcun	PROind	qualcun
qui	PROrel	que
auroit	VERcjg	avoir
à	PRE	à
faire	VERinf	faire
semblable	ADJqua	semblable
cas	NOMcom	cas
.	PONfrt	.

Du	PRE.DETdef	de.le
temps	NOMcom	temps
du	PRE.DETdef	de.le
roy	NOMcom	roi
Charles	NOMpro	Charles
septiesme	ADJord	septisme
estant	VERppa	être
en	PRE	en
assez	ADVgen	assez
jeune	ADJqua	jeune
aage	NOMcom	ëage
,	PONfbl	,
le	DETdef	le
royaulme	NOMcom	royaume
estoit	VERcjg	estre
fort	ADVgen	fort
persecuté	VERppe	persécuter
des	PRE.DETdef	de.le
Angloys	NOMpro	Anglois
et	CONcoo	et
estoit	VERcjg	estre
le	DETdef	le
roy	NOMcom	roi
Henri	NOMpro	Henri
cinquiesme	NOMcom	cinquisme
au	PRE.DETdef	a
siège	NOMcom	siège
devant	PRE	devant
Rouen	NOMpro	Rouen
et	CONcoo	et
le	PROper	il
tenoit	VERcjg	tenir
fort	ADVgen	fort
à	PRE	à
destroit	NOMcom	destroit
.	PONfrt	.

Et	CONcoo	et
la	DETdef	le
pluspart	NOMcom	plospard
de	PRE	de
ceulx	PROdem	celui
de	PRE	de
dedans	ADVgen	dedans
estoient	VERcjg	être
subjectz	NOMcom	sujét
aux	PRE.DETdef	à.le
partisans	NOMcom	partisan
du	PRE.DETdef	de.le
duc	NOMcom	duc
Jehan	NOMpro	Jean
de	PRE	de
Bourgongne	NOMpro	Burgonde
,	PONfbl	,
qui	PROrel	que
pour	PRE	pour
lors	ADVgen	lors
regnoit	VERcjg	regner
.	PONfrt	.

Entre	PRE	entre
ledict	DETcom	ledit
duc	NOMcom	duc
Jehan	NOMpro	Jean
de	PRE	de
Bourgongne	NOMpro	Burgonde
et	CONcoo	et
le	DETdef	le
duc	NOMcom	duc
d'	PRE	de
Orléans	NOMpro	Orléans
y	PROadv	y
avoit	VERcjg	avoir
jà	ADVgen	jà
eu	VERppe	avoir
grant	ADJqua	grant
different	NOMcom	diferret
et	CONcoo	et
la	DETdef	le
pluspart	NOMcom	plospard
de	PRE	de
ce	DETdem	ce
royaulme	NOMcom	royaume
divisé	VERppe	diviser
par	PRE	par
ces	DETdem	ce
deux	ADJcar	deux
parties	NOMcom	partie
,	PONfbl	,
dont	PROrel	dont
le	DETdef	le
faict	NOMcom	fait
du	PRE.DETdef	de.le
roy	NOMcom	roi
ne	ADVneg	ne
valloit	VERcjg	valoir
pas	ADVneg	pas
myeulx	ADVgen	mieux
.	PONfrt	.

Oncques	ADVgen	onques
parcialité	NOMcom	parcïalité
ne	ADVneg	ne
commença	VERcjg	commencer
en	PRE	en
pays	NOMcom	pays
,	PONfbl	,
que	CONsub	que
la	DETdef	le
fin	NOMcom	fin
n'	ADVneg	ne
en	PROadv	en
fut	VERcjg	être
dommaigeuse	ADJqua	dommagos
et	CONcoo	et
mal	ADVgen	mal
aisée	VERppe	aiser
à	PRE	à
estaindre	VERinf	esteindre
.	PONfrt	.

Pour	PRE	pour
ceste	DETdem	cest
question	NOMcom	question
dont	PROrel	dont
je	PROper	je
parle	VERcjg	parler
avoit	VERcjg	avoir
jà	ADVgen	jà
esté	VERppe	être
tué	VERppe	tüer
le	DETdef	le
duc	NOMcom	duc
d'	PRE	de
Orleans	NOMpro	Orléans
à	PRE	à
Paris	NOMpro	Paris
,	PONfbl	,
unze	DETcar	onze
ans	NOMcom	an
avoit	VERcjg	avoir
.	PONfrt	.

Ledict	DETcom	ledit
duc	NOMcom	duc
Jehan	NOMpro	Jean
avoit	VERcjg	avoir
ung	DETndf	un
grant	ADJqua	grant
amatz	NOMcom	amat
et	CONcoo	et
alloit	VERcjg	aler
en	PRE	en
intention	NOMcom	intention
de	PRE	de
lever	VERinf	lever
ce	DETdem	ce
siège	NOMcom	siège
qui	PROrel	que
estoit	VERcjg	estre
devant	PRE	devant
Rouen	NOMpro	Rouen
;	PONfbl	;
et	CONcoo	et
,	PONfbl	,
pour	PRE	pour
mieulx	ADVgen	mieux
y	PROadv	y
povoir	VERinf	povoir
parvenir	VERinf	parvenir
et	CONcoo	et
s'	PROper	soi
asseürer	VERinf	assëurer
du	PRE.DETdef	de.le
roy	NOMcom	roi
,	PONfbl	,
avoit	VERcjg	avoir
esté	VERppe	être
traicté	VERppe	traiter
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
et	CONcoo	et
luy	PROper	lui
se	PROper	soi
verroient	VERcjg	voir
à	PRE	à
Montereau	NOMpro	Montereau
où	PROrel	où
fault	VERcjg	falir
Yonne	NOMpro	Ionne
.	PONfrt	.

Et	CONcoo	et
là	ADVgen	là
fut	VERcjg	être
faict	VERppe	faire
ung	DETndf	un
pont	NOMcom	pont
et	CONcoo	et
unes	DETndf	un
barrières	NOMcom	barrière
.	PONfrt	.

Ou	PRE.DETdef	en.le
meillieu	NOMcom	meillieu
desdictes	PRE.DETcom	de.ledit
barrières	NOMcom	barrière
,	PONfbl	,
y	PROadv	y
avoit	VERcjg	avoir
ung	DETndf	un
petit	ADJqua	petit
huysset	NOMcom	huisset
,	PONfbl	,
qui	PROrel	que
fermoit	VERcjg	fermer
de	PRE	de
deux	DETcar	deux
costéz	NOMcom	costé
,	PONfbl	,
par	PRE	par
lequel	PROrel	lequel
on	PROind	on
povoit	VERcjg	pouvoir
aller	VERinf	aller
de	PRE	de
l'	DETdef	le
ung	ADJind	un
costé	NOMcom	costé
à	PRE	à
l'	DETdef	le
autre	PROind	autre
,	PONfbl	,
mais	ADVgen	mais
que	CONsub	que
les	DETdef	le
deux	ADJcar	deux
partz	NOMcom	part
le	PROper	il
voulsissent	VERcjg	vouloir
.	PONfrt	.

Ainsi	ADVgen	ainsi
se	PROper	soi
trouva	VERcjg	trouver
le	DETdef	le
roy	NOMcom	roi
de	PRE	de
l'	DETdef	le
ung	ADJind	un
costé	NOMcom	costé
de	PRE	de
ce	DETdem	ce
pont	NOMcom	pont
et	CONcoo	et
ledit	DETcom	ledit
duc	NOMcom	duc
Jehan	NOMpro	Jean
de	PRE	de
l'	DETdef	le
autre	PROind	autre
,	PONfbl	,
accompaignéz	VERppe	accompagner
de	PRE	de
grant	ADJqua	grant
nombre	NOMcom	nombre
de	PRE	de
gens	NOMcom	gens
d'	PRE	de
armes	NOMcom	arme
,	PONfbl	,
especiallement	ADVgen	espécialement
ledict	DETcom	ledit
duc	NOMcom	duc
.	PONfrt	.

Ilz	PROper	il
se	PROper	soi
misrent	VERcjg	mettre
à	PRE	à
parlementer	VERinf	parlementer
sur	PRE	sur
le	DETdef	le
pont	NOMcom	pont
;	PONfbl	;
et	CONcoo	et
,	PONfbl	,
à	PRE	à
l'	DETdef	le
endroit	NOMcom	endroit
où	PROrel	où
ilz	PROper	il
parloyent	VERcjg	parler
,	PONfbl	,
n'	ADVneg	ne
y	PROadv	y
avoit	VERcjg	avoir
avec	PRE	avec
ledict	DETcom	ledit
duc	NOMcom	duc
que	ADVgen	que
trois	DETcar	trois
ou	CONcoo	o
quattre	DETcar	quatre
personnes	NOMcom	personne
.	PONfrt	.

Leur	DETpos	leur
parlement	NOMcom	parlement
encommancé	VERppe	encommencer
,	PONfbl	,
fut	VERcjg	être
ledict	DETcom	ledit
duc	NOMcom	duc
de	PRE	de
Bourgongne	NOMpro	Burgonde
semont	VERcjg	semondre
tellement	ADVgen	tellement
,	PONfbl	,
ou	CONcoo	o
par	PRE	par
envie	NOMcom	envie
de	PRE	de
soy	PROper	soi
humilier	VERinf	humilier
devant	PRE	devant
le	DETdef	le
roy	NOMcom	roi
,	PONfbl	,
qu'	PROrel	que
il	PROper	il
ouvrit	VERcjg	ouvrir
de	PRE	de
son	DETpos	son
costé	NOMcom	costé
et	CONcoo	et
on	PROind	on
luy	PROper	lui
ouvrit	VERcjg	ouvrir
de	PRE	de
l'	DETdef	le
autre	PROind	autre
,	PONfbl	,
et	CONcoo	et
passa	VERcjg	passer
luy	PROper	lui
quatriesme	PROord	quatre-me
.	PONfrt	.

Incontinent	ADVgen	incontinent
fut	VERcjg	être
tué	VERppe	tüer
,	PONfbl	,
et	CONcoo	et
ceulx	PROdem	celui
qui	PROrel	que
estoient	VERcjg	être
avecques	PRE	avec
luy	PROper	lui
,	PONfbl	,
dont	PROrel	dont
est	VERcjg	estre
advenu	VERppe	avenir
depuis	ADVgen	depuis
assez	ADVgen	assez
de	PRE	de
maulx	NOMcom	mal
,	PONfbl	,
comme	CONsub	comme
chascun	PROind	chascun
scet	VERcjg	savoir
.	PONfrt	.

Cecy	PROdem	cest
n'	ADVneg	ne
est	VERcjg	estre
pas	ADVneg	pas
de	PRE	de
ma	DETpos	mon
matière	NOMcom	matiere
,	PONfbl	,
par	PRE	par
quoy	PROrel	quoi
je	PROper	je
n'	ADVneg	ne
en	PROadv	en
diz	VERcjg	dire
plus	ADVgen	plus
avant	ADVgen	avant
.	PONfrt	.

Mais	CONcoo	mais
le	DETdef	le
roy	NOMcom	roi
le	PROper	il
me	PROper	je
compta	VERcjg	conter
,	PONfbl	,
ne	CONcoo	ne
plus	ADVgen	plus
ne	ADVneg	ne
moins	ADVgen	moins
que	CONsub	que
je	PROper	je
vous	PROper	vous
deïz	VERcjg	dire
,	PONfbl	,
en	PRE	en
ordonnant	VERppa	ordonner
ceste	DETdem	cest
vuëe	NOMcom	vuee
.	PONfrt	.

Et	CONcoo	et
disoit	VERcjg	dire
que	CONsub	que
,	PONfbl	,
s'	CONsub	se
il	PROimp	il
n'	ADVneg	ne
y	PROadv	y
eust	VERcjg	avoir
point	ADVneg	point
eu	VERppe	avoir
d'	PRE	de
huys	NOMcom	huis
à	PRE	à
ceste	DETdem	cest
veüe	NOMcom	vëue
dont	PROrel	dont
je	PROper	je
parle	VERcjg	parler
,	PONfbl	,
on	PROind	on
n'	ADVneg	ne
eust	VERcjg	avoir
point	ADVneg	point
eu	VERppe	avoir
d'	PRE	de
occasion	NOMcom	occasion
de	PRE	de
semondre	VERinf	semondre
ledict	DETcom	ledit
duc	NOMcom	duc
de	PRE	de
passer	VERinf	passer
et	CONcoo	et
ce	DETdem	ce
grant	ADJqua	grant
inconvenient	NOMcom	inconvenient
ne	ADVneg	ne
fust	VERcjg	estre
point	ADVneg	point
advenu	VERppe	avenir
,	PONfbl	,
dont	PROrel	dont
principallement	ADVgen	principalement
furent	VERcjg	estre
cause	NOMcom	cause
aucuns	PROind	aucun
des	PRE.DETdef	de.le
serviteurs	NOMcom	serviteur
dudict	PRE.DETcom	de.ledit
duc	NOMcom	duc
d'	PRE	de
Orleans	NOMpro	Orléans
,	PONfbl	,
lequel	PROrel	lequel
avoit	VERcjg	avoir
esté	VERppe	être
tué	VERppe	tüer
comme	CONsub	comme
je	PROper	je
vous	PROper	vous
ay	VERcjg	avoir
dit	VERppe	dire
,	PONfbl	,
et	CONcoo	et
estoient	VERcjg	être
en	PRE	en
auctorité	NOMcom	autorité
avecques	PRE	avec
le	DETdef	le
roy	NOMcom	roi
Charles	NOMpro	Charles
septiesme	ADJord	septisme
.	PONfrt	.

L'	DETdef	le
entrevue	NOMcom	entrevue
de	PRE	de
Picquigny	NOMpro	Picquigny
et	CONcoo	et
ses	DETpos	son
suites	NOMcom	suite
.	PONfrt	.

L'	DETdef	le
entrevue	NOMcom	entrevue
de	PRE	de
Picquigny	NOMpro	Picquigny
.	PONfbl	.
”	PONpdr	”
“	PONpga	“
Noz	DETpos	notre
barrières	NOMcom	barrière
ainsi	ADVgen	ainsi
faictes	VERcjg	faire
,	PONfbl	,
comme	CONsub	comme
vous	PROper	vous
avez	VERcjg	avoir
ouy	VERppe	ouïr
,	PONfbl	,
vindrent	VERcjg	venir
l'	DETdef	le
endemain	NOMcom	endemain
les	DETdef	le
deux	ADJcar	deux
roys	NOMcom	roi
,	PONfbl	,
et	CONcoo	et
fut	VERcjg	être
l'	DETdef	le
an	NOMcom	an
mil	ADJcar	mille
quatre	ADJcar	quatre
cens	ADJcar	cent
LXXV	ADJcar	quinze
,	PONfbl	,
le	DETdef	le
xxixe	ADJqua	tinge
jour	NOMcom	jour
d'	PRE	de
aoust	NOMcom	août
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
avoit	VERcjg	avoir
environ	ADVgen	environ
huict	DETcar	huict
cens	DETcar	cent
hommes	NOMcom	homme
d'	PRE	de
armes	NOMcom	arme
avecques	PRE	avec
luy	PROper	lui
,	PONfbl	,
et	CONcoo	et
arriva	VERcjg	arriver
le	DETdef	le
premier	NOMcom	premier
.	PONfrt	.

Du	PRE.DETdef	de.le
costé	NOMcom	costé
où	PROrel	où
estoit	VERcjg	estre
le	DETdef	le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
,	PONfbl	,
estoit	VERcjg	estre
toute	DETind	tout
son	DETpos	son
armée	NOMcom	armée
en	PRE	en
bataille	NOMcom	bataille
;	PONfbl	;
et	CONcoo	et
,	PONfbl	,
combien	ADVgen	combien
que	CONsub	que
nous	PROper	nous
ne	ADVneg	ne
pensions	VERcjg	penser
point	ADVneg	point
veoir	VERinf	vëoir
le	DETdef	le
tout	PROind	tout
,	PONfbl	,
si	ADVgen	si
nous	PROper	nous
sembloit	VERcjg	sembler
bien	ADVgen	bien
qu'	CONsub	que
il	PROimp	il
y	PROadv	y
avoit	VERcjg	avoir
ung	DETndf	un
merveilleux	ADJqua	merveilleux
et	CONcoo	et
grant	ADJqua	grant
nombre	NOMcom	nombre
de	PRE	de
gens	NOMcom	gens
de	PRE	de
cheval	NOMcom	cheval
ensemble	ADVgen	ensemble
.	PONfrt	.

Ce	PROdem	ce
que	PROrel	que
nous	PROper	nous
avions	VERcjg	avoir
de	PRE	de
nostre	DETpos	notre
costé	NOMcom	costé
ne	ADVneg	ne
parroissoit	VERcjg	paroir
riens	PROind	rien
auprès	ADVgen	auprès
.	PONfrt	.

Aussi	ADVgen	aussi
la	DETdef	le
quarte	ADJord	quart
partie	NOMcom	partie
de	PRE	de
l'	DETdef	le
armée	NOMcom	armée
du	PRE.DETdef	de.le
roy	NOMcom	roi
n'	ADVneg	ne
y	PROadv	y
estoit	VERcjg	estre
pas	ADVneg	pas
.	PONfrt	.

Il	PROimp	il
estoit	VERcjg	estre
dit	VERppe	dire
que	CONsub	que
avec	PRE	avec
chascun	PROind	chascun
des	PRE.DETdef	de.le
roys	NOMcom	roi
y	PROadv	y
auroit	VERcjg	avoir
douze	DETcar	douze
hommes	NOMcom	homme
,	PONfbl	,
qui	PROrel	que
jà	ADVgen	jà
estoient	VERcjg	être
ordonnéz	VERppe	ordonner
pour	PRE	pour
estre	VERinf	estre
aux	PRE.DETdef	à.le
barrières	NOMcom	barrière
,	PONfbl	,
des	PRE.DETdef	de.le
plus	ADVgen	plus
grans	ADJqua	grand
et	CONcoo	et
des	PRE.DETdef	de.le
plus	ADVgen	plus
prochains	ADJqua	prochain
.	PONfrt	.

De	PRE	de
nostre	DETpos	notre
costé	NOMcom	costé
avions	VERcjg	avoir
quatre	DETcar	quatre
hommes	NOMcom	homme
du	PRE.DETdef	de.le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
pour	PRE	pour
veoir	VERinf	vëoir
ce	PROdem	ce
que	PROrel	que
se	PROper	soi
faisoit	VERcjg	faire
parmy	PRE	parmi
nous	PROper	nous
et	CONcoo	et
autant	ADVgen	autant
en	PROadv	en
avions	VERcjg	avoir
”	PONpdr	”
“	PONpga	“
nous	PROper	nous
du	PRE.DETdef	de.le
costé	NOMcom	costé
du	PRE.DETdef	de.le
roy	NOMcom	roi
d'	PRE	de
Angleterre	NOMpro	Angleterre
.	PONfrt	.

Comme	CONsub	comme
je	PROper	je
vous	PROper	vous
ay	VERcjg	avoir
dit	VERppe	dire
,	PONfbl	,
le	DETdef	le
roy	NOMcom	roi
estoit	VERcjg	estre
arrivé	VERppe	arriver
le	DETdef	le
premier	NOMcom	premier
,	PONfbl	,
et	CONcoo	et
jà	ADVgen	jà
aux	PRE.DETdef	à.le
barrières	NOMcom	barrière
;	PONfbl	;
et	CONcoo	et
estions	VERcjg	estre
douze	PROcar	douze
auprès	ADVgen	auprès
de	PRE	de
luy	PROper	lui
