Ainsi	ADVgen	ainsi
veoit	VERcjg	voir
de	PRE	de
choses	NOMcom	chose
en	PRE	en
ung	DETndf	un
seul	ADJqua	sol
livre	NOMcom	livre
en	PRE	en
trois	DETcar	trois
moys	NOMcom	mois
que	PROrel	que
n'	ADVneg	ne
en	PROadv	en
sauroient	VERcjg	savoir
veoir	VERinf	vëoir
à	PRE	à
l'	DETdef	le
oeil	NOMcom	œil
et	CONcoo	et
entendre	VERinf	entendre
par	PRE	par
experience	NOMcom	expérience
vingt	DETcar	vingt
hommes	NOMcom	homme
de	PRE	de
renc	NOMcom	rang
,	PONfbl	,
vivans	VERppa	vivre
l'	DETdef	le
ung	PROind	un
après	PRE	après
l'	DETdef	le
autre	PROind	autre
.	PONfrt	.

Ainsi	ADVgen	ainsi
,	PONfbl	,
pour	PRE	pour
conclure	VERinf	conclure
cest	DETdem	cest
article	NOMcom	article
,	PONfbl	,
me	PROper	je
semble	VERcjg	sembler
que	CONsub	que
Dieu	NOMpro	Dieu
ne	ADVneg	ne
peult	VERcjg	pouvoir
envoyer	VERinf	envoyer
plus	ADVgen	plus
grant	ADJqua	grant
playe	NOMcom	plaie
en	PRE	en
ung	DETndf	un
pays	NOMcom	pays
que	CONsub	que
d'	PRE	de
ung	DETndf	un
prince	NOMcom	prince
peu	ADVgen	peu
entendu	VERppe	entendre
:	PONfbl	:
car	CONcoo	car
de	PRE	de
là	ADVgen	là
procèdent	VERcjg	procher
tous	DETind	tous
autres	ADJind	autre
maulx	NOMcom	mal
.	PONfrt	.

Premier	ADJqua	premier
en	PROadv	en
vient	VERcjg	venir
division	NOMcom	division
et	CONcoo	et
guerre	NOMcom	guerre
,	PONfbl	,
car	CONcoo	car
il	PROper	il
mect	VERcjg	mettre
tousjours	ADVgen	toujours
son	DETpos	son
auctorité	NOMcom	autorité
en	PRE	en
main	NOMcom	main
d'	PRE	de
autre	PROind	autre
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
devroit	VERcjg	devoir
plus	ADVgen	plus
vouloir	VERinf	vouloir
garder	VERinf	garder
que	CONsub	que
nulle	DETind	nul
autre	ADJind	autre
chose	NOMcom	chose
.	PONfrt	.

Et	CONcoo	et
de	PRE	de
ceste	DETdem	cest
division	NOMcom	division
procède	VERcjg	procéder
la	DETdef	le
famine	NOMcom	famine
et	CONcoo	et
mortalité	NOMcom	mortalité
et	CONcoo	et
les	DETdef	le
autres	ADJind	autre
maulx	NOMcom	mal
qui	PROrel	que
deppendent	VERcjg	dépendre
de	PRE	de
la	DETdef	le
guerre	NOMcom	guerre
.	PONfrt	.

Or	ADVgen	or
regardez	VERcjg	regarder
doncques	ADVgen	donc
si	CONsub	si
les	DETdef	le
subjects	NOMcom	sujet
d'	PRE	de
un	DETndf	un
prince	NOMcom	prince
ne	ADVneg	ne
se	PROper	soi
doivent	VERcjg	devoir
point	ADVneg	point
bien	ADVgen	bien
douloir	VERinf	douloir
quant	CONsub	cant
ilz	PROper	il
voyent	VERcjg	voir
ses	DETpos	son
enfans	NOMcom	enfant
mal	ADVgen	mal
nourriz	VERppe	nourrir
et	CONcoo	et
entre	PRE	entre
main	NOMcom	main
de	PRE	de
gens	NOMcom	gens
mal	ADVgen	mal
condicionnéz	VERppe	condicionner
.	PONfrt	.

Or	ADVgen	or
vous	PROper	vous
avez	VERcjg	avoir
ouy	VERppe	ouïr
de	PRE	de
l'	DETdef	le
arrivée	NOMcom	arrivée
de	PRE	de
ceste	DETdem	cest
armée	NOMcom	armée
de	PRE	de
Bourgongne	NOMpro	Burgonde
arrivant	VERppa	arriver
à	PRE	à
Peronne	NOMpro	Peronne
presque	ADVgen	près
aussi	ADVgen	aussi
tost	ADVgen	tost
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
;	PONfbl	;
car	CONcoo	car
ledict	DETcom	ledit
duc	NOMcom	duc
ne	ADVneg	ne
les	PROper	il
eust	VERcjg	avoir
sceü	VERppe	savoir
contremander	VERinf	contremander
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
jà	ADVgen	jà
estoient	VERcjg	être
avant	ADVgen	avant
en	PRE	en
la	DETdef	le
Champaigne	NOMpro	Champagne
,	PONfbl	,
quant	CONsub	cant
la	DETdef	le
venue	NOMcom	venue
du	PRE.DETdef	de.le
roy	NOMcom	roi
se	PROper	soi
traictoit	VERcjg	traiter
;	PONfbl	;
et	CONcoo	et
troubla	VERcjg	troubler
la	DETdef	le
feste	NOMcom	fête
par	PRE	par
les	DETdef	le
suspicions	NOMcom	suppicion
qui	PROrel	que
en	PROadv	en
advindrent	VERcjg	avenir
.	PONfrt	.

Toutesfois	ADVgen	toutefois
ces	DETdem	ce
deux	ADJcar	deux
princes	NOMcom	prince
commisrent	VERcjg	commettre
de	PRE	de
leurs	DETpos	leur
gens	NOMcom	gens
à	PRE	à
estre	VERinf	estre
ensemble	ADVgen	ensemble
et	CONcoo	et
traicter	VERinf	traiter
de	PRE	de
leurs	DETpos	leur
affaires	NOMcom	affaire
le	DETdef	le
plus	ADVgen	plus
amyablement	ADVgen	amiablement
que	PROrel	que
faire	VERinf	faire
se	PROper	soi
pourroit	VERcjg	pouvoir
;	PONfbl	;
et	CONcoo	et
comme	CONsub	comme
ilz	PROper	il
estoient	VERcjg	être
bien	ADVgen	bien
avant	ADVgen	avant
en	PRE	en
besongne	NOMcom	besogne
,	PONfbl	,
et	CONcoo	et
jà	ADVgen	jà
avoient	VERcjg	avoir
esté	VERppe	être
par	PRE	par
trois	DETcar	trois
ou	CONcoo	o
quatre	DETcar	quatre
jours	NOMcom	jour
,	PONfbl	,
survindrent	VERcjg	survenir
de	PRE	de
très	ADVgen	très
grans	ADJqua	grand
nouvelles	NOMcom	nouvelle
de	PRE	de
Liége	NOMpro	Liège
,	PONfbl	,
que	PROrel	que
vous	PROper	vous
diray	VERcjg	dire
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
,	PONfbl	,
venant	VERppa	venir
à	PRE	à
Peronne	NOMpro	Peronne
,	PONfbl	,
ne	ADVneg	ne
s'	PROper	soi
estoit	VERcjg	estre
point	ADVneg	point
advisé	VERppe	aviser
qu'	CONsub	que
il	PROper	il
avoit	VERcjg	avoir
envoyé	VERppe	envoyer
deux	DETcar	deux
embassadeurs	NOMcom	embasseur
au	PRE.DETdef	a
Liége	NOMpro	Liège
pour	PRE	pour
les	PROper	il
solliciter	VERinf	souliciter
contre	PRE	contre
ledict	DETcom	ledit
duc	NOMcom	duc
,	PONfbl	,
lesquelz	DETrel	lequel
embassadeurs	NOMcom	embasseur
avoient	VERcjg	avoir
jà	ADVgen	jà
si	ADVgen	si
bien	ADVgen	bien
dilligenté	NOMcom	dilligenté
qu'	CONsub	que
ilz	PROper	il
avoient	VERcjg	avoir
fait	VERppe	faire
ung	DETndf	un
grant	ADJqua	grant
amaz	NOMcom	amal
.	PONfrt	.

Et	CONcoo	et
vindrent	VERcjg	venir
d'	PRE	de
emblée	NOMcom	emblée
les	DETdef	le
Liégeois	NOMpro	Liégois
prendre	VERinf	prendre
la	DETdef	le
ville	NOMcom	ville
de	PRE	de
Thongre	NOMpro	Thongare
,	PONfbl	,
où	PROrel	où
estoient	VERcjg	être
l'	DETdef	le
evesque	NOMcom	évêque
de	PRE	de
Liége	NOMpro	Liège
et	CONcoo	et
le	DETdef	le
seigneur	NOMcom	seigneur
de	PRE	de
Humbercourt	NOMpro	Hombercourt
,	PONfbl	,
bien	ADVgen	bien
accompaignéz	VERppe	accompagner
jusques	PRE	jusque
à	PRE	à
deux	DETcar	deux
mille	DETcar	mille
hommes	NOMcom	homme
ou	CONcoo	o
plus	ADVgen	plus
;	PONfbl	;
et	CONcoo	et
prindrent	VERcjg	prendre
ledict	DETcom	ledit
evesque	NOMcom	évêque
et	CONcoo	et
ledict	DETcom	ledit
de	PRE	de
Humbercourt	NOMpro	Hombercourt
,	PONfbl	,
tuèrent	VERcjg	tuer
peu	ADVgen	peu
de	PRE	de
gens	NOMcom	gens
ne	CONcoo	ne
n'	ADVneg	ne
en	PROadv	en
prindrent	VERcjg	prendre
nulz	PROind	nul
que	CONsub	que
les	DETdef	le
deux	PROcar	deux
et	CONcoo	et
aucuns	DETind	aucun
particuliers	NOMcom	particulier
de	PRE	de
l'	DETdef	le
evesque	NOMcom	évêque
.	PONfrt	.

Les	DETdef	le
autres	PROind	autre
s'	PROper	soi
enfuyoient	VERcjg	enfuir
,	PONfbl	,
laissant	VERppa	laisser
tout	DETind	tout
ce	PROdem	ce
qu'	PROrel	que
ilz	PROper	il
avoient	VERcjg	avoir
comme	CONsub	comme
gens	NOMcom	gens
desconfitz	VERppe	desconfire
;	PONfbl	;
lesquelz	PROrel	lequel
Liégeois	NOMpro	Liégois
se	PROper	soi
misdrent	VERcjg	mettre
à	PRE	à
chemin	NOMcom	chemin
vers	PRE	vers
la	DETdef	le
cité	NOMcom	cité
du	PRE.DETdef	de.le
Liége	NOMpro	Liège
,	PONfbl	,
assise	VERppe	assëoir
assez	ADVgen	assez
près	ADVgen	près
de	PRE	de
ladicte	DETcom	ladit
ville	NOMcom	ville
de	PRE	de
Thongre	NOMpro	Thongare
.	PONfrt	.

En	PRE	en
chemyn	NOMcom	chemin
composa	VERcjg	composer
ledict	DETcom	ledit
seigneur	NOMcom	seigneur
de	PRE	de
Humbercourt	NOMpro	Hombercourt
avec	PRE	avec
ung	DETndf	un
chevallier	NOMcom	chevalier
appellé	VERppe	appeler
messire	NOMcom	seignor
Guillaume	NOMpro	Guillaume
de	PRE	de
Vilde	NOMpro	Vilde
,	PONfbl	,
qui	PROrel	que
veult	VERcjg	vouloir
dire	VERinf	dire
en	PRE	en
françois	NOMcom	français
le	DETdef	le
Sauvaige	NOMcom	sauvage
.	PONfrt	.

Cedict	DETdem	cedit
chevallier	NOMcom	chevalier
saulva	VERcjg	sauver
ledict	DETcom	ledit
Humbercourt	NOMpro	Hombercourt
que	CONsub	que
ce	DETdem	ce
fol	ADJqua	fol
peuple	NOMcom	peuple
ne	ADVneg	ne
le	PROper	il
tuast	VERcjg	tüer
et	CONcoo	et
retint	VERcjg	retenir
sa	DETpos	son
foy	NOMcom	foi
,	PONfbl	,
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
garda	VERcjg	garder
guères	ADVgen	gaire
,	PONfbl	,
car	CONcoo	car
peu	ADVgen	peu
après	ADVgen	après
il	PROper	il
fut	VERcjg	être
tué	VERppe	tüer
.	PONfrt	.

Ce	DETdem	ce
peuple	NOMcom	peuple
estoit	VERcjg	estre
fort	ADVgen	fort
joyeux	ADJqua	joyau
de	PRE	de
la	DETdef	le
prinse	NOMcom	prise
de	PRE	de
leur	DETpos	leur
evesque	NOMcom	évêque
,	PONfbl	,
le	DETdef	le
seigneur	NOMcom	seigneur
du	PRE.DETdef	de.le
Liége	NOMpro	Liège
.	PONfrt	.

Ilz	PROper	il
avoient	VERcjg	avoir
en	PRE	en
hayne	NOMcom	haine
plusieurs	DETind	plusieurs
chanoynes	NOMcom	chanoine
qu'	CONsub	que
ilz	PROper	il
avoient	VERcjg	avoir
prins	VERppe	prendre
ce	DETdem	ce
jour	NOMcom	jour
,	PONfbl	,
à	PRE	à
la	DETdef	le
première	NOMcom	première
repeüe	VERppe	repöoir
,	PONfbl	,
et	CONcoo	et
en	PROadv	en
tuèrent	VERcjg	tuer
cinq	PROcar	cinq
ou	CONcoo	o
six	PROcar	six
.	PONfrt	.

Entre	PRE	entre
les	DETdef	le
autres	PROind	autre
,	PONfbl	,
en	PROadv	en
y	PROadv	y
avoit	VERcjg	avoir
ung	PROind	un
appellé	VERppe	appeler
maistre	NOMcom	maître
Robert	NOMpro	Robert
,	PONfbl	,
fort	ADJqua	fort
privé	NOMcom	privé
dudict	PRE.DETcom	de.ledit
evesque	NOMcom	évêque
,	PONfbl	,
que	PROrel	que
plusieurfois	ADVgen	plusieurs
j'	PROper	je
avoye	VERcjg	avoir
veü	VERppe	vëoir
armé	VERppe	armer
de	PRE	de
toutes	DETind	tous
pièces	NOMcom	pièce
après	PRE	après
son	DETpos	son
maistre	NOMcom	maître
,	PONfbl	,
car	CONcoo	car
telle	ADJind	tel
est	VERcjg	estre
l'	DETdef	le
usance	NOMcom	usance
des	PRE.DETdef	de.le
prelatz	NOMcom	prélat
d'	PRE	de
Allemaigne	NOMpro	Allemagne
.	PONfrt	.

Ilz	PROper	il
tuèrent	VERcjg	tuer
ledict	DETcom	ledit
maistre	NOMcom	maître
Robert	NOMpro	Robert
,	PONfbl	,
present	ADJqua	présent
ledict	DETcom	ledit
evesque	NOMcom	évêque
,	PONfbl	,
et	CONcoo	et
en	PROadv	en
feïrent	VERcjg	faire
plusieurs	DETind	plusieurs
pièces	NOMcom	pièce
qu'	CONsub	que
ilz	PROper	il
se	PROper	soi
gectoient	VERcjg	jecer
à	PRE	à
la	DETdef	le
teste	NOMcom	teste
l'	DETdef	le
ung	PROind	un
de	PRE	de
l'	DETdef	le
autre	PROind	autre
,	PONfbl	,
par	PRE	par
grant	ADJqua	grant
derrision	NOMcom	derrision
.	PONfrt	.

Avant	PRE	avant
qu'	CONsub	que
ilz	PROper	il
eussent	VERcjg	avoir
faict	VERppe	faire
sept	DETcar	sept
ou	CONcoo	o
huyt	DETcar	huit
lieues	NOMcom	lieue
qu'	PROrel	que
ilz	PROper	il
avoient	VERcjg	avoir
à	PRE	à
faire	VERinf	faire
,	PONfbl	,
ilz	PROper	il
tuèrent	VERcjg	tuer
jusques	PRE	jusque
à	PRE	à
seize	DETcar	seize
personnes	NOMcom	personne
,	PONfbl	,
chanoynes	NOMcom	chanoine
ou	CONcoo	o
autres	DETind	autre
gens	NOMcom	gens
de	PRE	de
bien	NOMcom	bien
,	PONfbl	,
presque	ADVgen	près
tous	DETind	tous
serviteurs	NOMcom	serviteur
dudict	PRE.DETcom	de.ledit
evesque	NOMcom	évêque
.	PONfrt	.

Jà	ADVgen	jà
sentoient	VERcjg	sentir
”	PONpdr	”
“	PONpga	“
ilz	PROper	il
le	DETdef	le
traicté	NOMcom	traité
de	PRE	de
paix	NOMcom	paix
encommencé	VERppe	encommencer
,	PONfbl	,
et	CONcoo	et
eussent	VERcjg	avoir
esté	VERppe	être
contans	VERppa	conter
de	PRE	de
dire	VERinf	dire
que	CONsub	que
ce	PROdem	ce
n'	ADVneg	ne
estoit	VERcjg	estre
que	ADVgen	que
contre	PRE	contre
leur	DETpos	leur
evesque	NOMcom	évêque
,	PONfbl	,
lequel	PROrel	lequel
ilz	PROper	il
menèrent	VERcjg	mener
prisonnier	NOMcom	prisonnier
en	PRE	en
leur	DETpos	leur
cité	NOMcom	cité
.	PONfrt	.

Les	DETdef	le
fuyans	VERppa	fuir
dont	PROrel	dont
j'	PROper	je
ay	VERcjg	avoir
parlé	VERppe	parler
effroyoient	VERcjg	effroyer
fort	ADVgen	fort
le	DETdef	le
quartier	NOMcom	quartier
par	PRE	par
où	PROrel	où
ilz	PROper	il
passoient	VERcjg	passer
;	PONfbl	;
et	CONcoo	et
vindrent	VERcjg	venir
tost	ADVgen	tost
ces	DETdem	ce
nouvelles	NOMcom	nouvelle
au	PRE.DETdef	a
duc	NOMcom	duc
.	PONfrt	.

Les	DETdef	le
ungs	PROind	un
disoient	VERcjg	dire
que	CONsub	que
tout	PROind	tout
estoit	VERcjg	estre
mort	VERppe	mourir
,	PONfbl	,
autres	PROind	autre
le	DETdef	le
contraire	NOMcom	contraire
.	PONfrt	.

De	PRE	de
telz	DETind	tel
matières	NOMcom	matiere
ne	ADVneg	ne
vient	VERcjg	venir
point	ADVneg	point
voulentiers	ADVgen	volontiers
ung	DETndf	un
messaige	NOMcom	message
seul	ADJqua	sol
,	PONfbl	,
mais	CONcoo	mais
en	PROadv	en
vindrent	VERcjg	venir
aucuns	PROind	aucun
qui	PROrel	que
avoient	VERcjg	avoir
ainsi	ADVgen	ainsi
veü	VERppe	vëoir
habiller	VERinf	habiller
ces	DETdem	ce
chanoines	NOMcom	chanoine
,	PONfbl	,
qui	PROrel	que
cuydoient	VERcjg	cuidier
que	CONsub	que
ledict	DETcom	ledit
evesque	NOMcom	évêque
fust	VERcjg	estre
de	PRE	de
ce	DETdem	ce
nombre	NOMcom	nombre
,	PONfbl	,
et	CONcoo	et
ledict	DETcom	ledit
seigneur	NOMcom	seigneur
de	PRE	de
Humbercourt	NOMpro	Hombercourt
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
tout	DETind	tout
le	DETdef	le
demourant	NOMcom	demeurant
fust	VERcjg	estre
mort	VERppe	mourir
.	PONfrt	.

Et	CONcoo	et
certiffioient	VERcjg	certifier
avoir	VERinf	avoir
veü	VERppe	vëoir
les	DETdef	le
embassadeurs	NOMcom	embasseur
du	PRE.DETdef	de.le
roy	NOMcom	roi
en	PRE	en
ceste	DETdem	cest
compaignye	NOMcom	compagnie
,	PONfbl	,
et	CONcoo	et
les	PROper	il
nommoyent	VERcjg	nommer
.	PONfrt	.

Et	CONcoo	et
fust	VERcjg	estre
compté	VERppe	compter
tout	DETind	tout
cecy	PROdem	cest
audict	PRE.DETcom	à.ledit
duc	NOMcom	duc
,	PONfbl	,
qui	PROrel	que
soudainement	ADVgen	soudainement
y	PROadv	y
adjousta	VERcjg	adjouter
foy	NOMcom	foi
,	PONfbl	,
et	CONcoo	et
entra	VERcjg	entrer
en	PRE	en
une	DETndf	un
grant	ADJqua	grant
collère	NOMcom	collire
,	PONfbl	,
disant	VERppa	dire
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
estoit	VERcjg	estre
venu	VERppe	venir
là	ADVgen	là
pour	PRE	pour
le	PROper	il
tromper	VERinf	tromper
.	PONfrt	.

Et	CONcoo	et
soudainement	ADVgen	soudainement
envoya	VERcjg	envoyer
fermer	VERinf	fermer
les	DETdef	le
portes	NOMcom	porte
de	PRE	de
la	DETdef	le
ville	NOMcom	ville
et	CONcoo	et
du	PRE.DETdef	de.le
chasteau	NOMcom	château
,	PONfbl	,
et	CONcoo	et
fist	VERcjg	faire
semer	VERinf	semer
une	DETndf	un
assez	ADVgen	assez
mauvaise	ADJqua	mauvais
raison	NOMcom	raison
:	PONfbl	:
c'	PROdem	ce
estoit	VERcjg	estre
que	CONsub	que
l'	DETdef	le
on	PROind	on
le	PROper	il
faisoit	VERcjg	faire
pour	PRE	pour
une	DETndf	un
boueste	NOMcom	bouveste
qui	PROrel	que
estoit	VERcjg	estre
perdue	VERppe	perdre
,	PONfbl	,
où	PROrel	où
il	PROimp	il
y	PROadv	y
avoit	VERcjg	avoir
de	PRE	de
bonnes	ADJqua	bon
bagues	NOMcom	bague
et	CONcoo	et
de	PRE	de
l'	DETdef	le
argent	NOMcom	argent
.	PONfrt	.

Le	DETdef	le
roy	NOMcom	roi
,	PONfbl	,
qui	PROrel	que
se	PROper	soi
veït	VERcjg	voir
fermé	VERppe	fermer
en	PRE	en
ce	DETdem	ce
chasteau	NOMcom	château
,	PONfbl	,
qui	PROrel	que
est	VERcjg	estre
petit	ADJqua	petit
,	PONfbl	,
et	CONcoo	et
force	NOMcom	force
archiers	NOMcom	archier
à	PRE	à
la	DETdef	le
porte	NOMcom	porte
,	PONfbl	,
n'	ADVneg	ne
estoit	VERcjg	estre
point	ADVneg	point
sans	PRE	sans
doubte	NOMcom	doute
,	PONfbl	,
et	CONcoo	et
se	PROper	soi
veoit	VERcjg	voir
logé	VERppe	loger
rasibus	ADVgen	rasibus
d'	PRE	de
une	DETndf	un
grosse	ADJqua	gros
tour	NOMcom	tour
où	PROrel	où
ung	DETndf	un
conte	NOMcom	conte
de	PRE	de
Vermandoys	NOMpro	Vermandois
feït	VERcjg	faire
mourir	VERinf	mourir
ung	DETndf	un
sien	ADJpos	sien
predecesseur	NOMcom	prédeceur
roy	NOMcom	roi
de	PRE	de
France	NOMpro	France
.	PONfrt	.

Pour	PRE	pour
lors	ADVgen	lors
,	PONfbl	,
estoie	VERcjg	estre
encores	ADVgen	encore
avec	PRE	avec
ledict	DETcom	ledit
duc	NOMcom	duc
,	PONfbl	,
le	PROper	il
servoye	VERcjg	servir
de	PRE	de
chambellain	NOMcom	chambellan
et	CONcoo	et
couchoye	VERcjg	couchier
en	PRE	en
sa	DETpos	son
chambre	NOMcom	chambre
,	PONfbl	,
quant	CONsub	cant
je	PROper	je
vouloye	VERcjg	vouloir
,	PONfbl	,
car	CONcoo	car
telle	ADJind	tel
estoit	VERcjg	estre
l'	DETdef	le
usance	NOMcom	usance
de	PRE	de
ceste	DETdem	cest
maison	NOMcom	maison
.	PONfrt	.

Ledict	DETcom	ledit
duc	NOMcom	duc
,	PONfbl	,
comme	CONsub	comme
il	PROper	il
veït	VERcjg	voir
les	DETdef	le
portes	NOMcom	porte
fermées	VERppe	fermer
,	PONfbl	,
feït	VERcjg	faire
saillir	VERinf	salir
les	DETdef	le
gens	NOMcom	gens
de	PRE	de
sa	DETpos	son
chambre	NOMcom	chambre
et	CONcoo	et
dit	VERcjg	dire
à	PRE	à
aucuns	PROind	aucun
que	CONsub	que
nous	PROper	nous
estions	VERcjg	estre
que	CONsub	que
le	DETdef	le
roy	NOMcom	roi
estoit	VERcjg	estre
venu	VERppe	venir
là	ADVgen	là
pour	PRE	pour
le	PROper	il
trahir	VERinf	träir
et	CONcoo	et
qu'	CONsub	que
il	PROper	il
avoit	VERcjg	avoir
dissimulé	VERppe	dissimuler
ladicte	DETcom	ladit
venue	NOMcom	venue
de	PRE	de
toute	DETind	tout
sa	DETpos	son
puissance	NOMcom	poissance
et	CONcoo	et
qu'	CONsub	que
elle	PROper	elle
s'	PROper	soi
estoit	VERcjg	estre
faicte	VERppe	faire
contre	PRE	contre
son	DETpos	son
vouloir	NOMcom	vouloir
;	PONfbl	;
et	CONcoo	et
va	VERcjg	aler
compter	VERinf	conter
ces	DETdem	ce
nouvelles	NOMcom	nouvelle
du	PRE.DETdef	de.le
Liége	NOMpro	Liège
,	PONfbl	,
et	CONcoo	et
comme	ADVsub	comme
le	DETdef	le
roy	NOMcom	roi
l'	PROper	il
avoit	VERcjg	avoir
faict	VERppe	faire
conduyre	VERinf	conduire
par	PRE	par
ses	DETpos	son
embassadeurs	NOMcom	embasseur
et	CONcoo	et
comme	CONsub	comme
tous	DETind	tous
ses	DETpos	son
gens	NOMcom	gens
avoient	VERcjg	avoir
esté	VERppe	être
tuéz	VERppe	tuer
.	PONfrt	.

Et	CONcoo	et
estoit	VERcjg	estre
terriblement	ADVgen	terriblement
meü	VERppe	movoir
contre	PRE	contre
le	DETdef	le
roy	NOMcom	roi
et	CONcoo	et
le	PROper	il
menassoit	VERcjg	mener
fort	ADVgen	fort
;	PONfbl	;
et	CONcoo	et
croy	VERcjg	croire
veritablement	ADVgen	véritablement
que	CONsub	que
,	PONfbl	,
si	ADVgen	si
à	PRE	à
ceste	DETdem	cest
heure	NOMcom	heure
là	ADVgen	là
il	PROper	il
eust	VERcjg	avoir
trouvé	VERppe	trouver
ceulx	PROdem	celui
à	PRE	à
qui	PROrel	que
il	PROper	il
s'	PROper	soi
adressoit	VERcjg	adresser
prestz	ADJqua	prêt
à	PRE	à
le	PROper	il
conforter	VERinf	conforter
ou	CONcoo	o
conseiller	VERinf	conseiller
de	PRE	de
faire	VERinf	faire
au	PRE.DETdef	a
roy	NOMcom	roi
une	DETndf	un
mauvaise	ADJqua	mauvais
compaignye	NOMcom	compagnie
,	PONfbl	,
qu'	PROrel	que
il	PROper	il
eust	VERcjg	avoir
esté	VERppe	être
fait	VERppe	faire
,	PONfbl	,
et	CONcoo	et
pour	PRE	pour
le	DETdef	le
moins	NOMcom	moin
eust	VERcjg	avoir
esté	VERppe	être
mys	VERppe	metre
en	PRE	en
ceste	DETdem	cest
grosse	ADJqua	gros
tour	NOMcom	tour
.	PONfrt	.

Avecques	PRE	avec
moy	PROper	moi
n'	ADVneg	ne
y	PROadv	y
avoit	VERcjg	avoir
à	PRE	à
ces	DETdem	ce
parolles	NOMcom	parole
que	ADVgen	que
deux	DETcar	deux
varletz	NOMcom	valet
de	PRE	de
chambre	NOMcom	chambre
,	PONfbl	,
l'	DETdef	le
un	PROind	un
appellé	VERppe	appeler
Charles	NOMpro	Charles
de	PRE	de
Bisan	NOMpro	Bisan
,	PONfbl	,
natif	ADJqua	natif
de	PRE	de
Dijon	NOMpro	Dijon
,	PONfbl	,
homme	NOMcom	homme
honneste	ADJqua	honnête
et	CONcoo	et
qui	PROrel	que
avoit	VERcjg	avoir
credit	VERppe	crédire
avecques	PRE	avec
son	DETpos	son
maistre	NOMcom	maître
.	PONfrt	.

Nous	PROper	nous
ne	ADVneg	ne
aigrismes	VERcjg	aigremir
riens	PROind	rien
,	PONfbl	,
mais	CONcoo	mais
adoulcismes	VERcjg	adoucir
à	PRE	à
notre	DETpos	notre
povoir	VERinf	povoir
.	PONfrt	.

Tost	ADVgen	tost
après	ADVgen	après
,	PONfbl	,
tint	VERcjg	tenir
aucunes	PROind	aucun
de	PRE	de
ces	DETdem	ce
parolles	NOMcom	parole
à	PRE	à
plusieurs	PROind	plusieurs
et	CONcoo	et
coururent	VERcjg	courir
par	PRE	par
toute	DETind	tout
la	DETdef	le
ville	NOMcom	ville
,	PONfbl	,
et	CONcoo	et
jusques	PRE	jusque
en	PRE	en
la	DETdef	le
chambre	NOMcom	chambre
où	PROrel	où
estoit	VERcjg	estre
le	DETdef	le
roy	NOMcom	roi
,	PONfbl	,
lequel	PROrel	lequel
fut	VERcjg	être
fort	ADVgen	fort
effroyé	VERppe	effroyer
;	PONfbl	;
et	CONcoo	et
si	ADVgen	si
estoit	VERcjg	estre
generallement	ADVgen	générallement
chascun	PROind	chascun
,	PONfbl	,
voyant	VERppa	voir
apparence	NOMcom	apparence
de	PRE	de
mal	NOMcom	mal
:	PONfbl	:
regardans	VERppa	regarder
quantes	DETrel	quant
choses	NOMcom	chose
y	PROadv	y
a	VERcjg	avoir
à	PRE	à
considerer	VERinf	considérer
pour	PRE	pour
paciffier	VERinf	pacifier
ung	PROind	un
different	VERcjg	difer
,	PONfbl	,
quant	CONsub	cant
il	PROper	il
est	VERcjg	estre
encommancé	VERppe	encommencer
entre	PRE	entre
si	ADVgen	si
grans	ADJqua	grand
princes	NOMcom	prince
et	CONcoo	et
les	DETdef	le
erreurs	NOMcom	herreur
qu'	PROrel	que
ilz	PROper	il
feïrent	VERcjg	faire
tous	DETind	tous
deux	PROcar	deux
de	PRE	de
non	ADVneg	non
advertir	VERinf	advertir
leurs	DETpos	leur
serviteurs	NOMcom	serviteur
qui	PROrel	que
estoient	VERcjg	être
loing	ADVgen	loing
d'	PRE	de
eulx	PROper	eux
,	PONfbl	,
empeschéz	VERppe	empescher
pour	PRE	pour
leurs	DETpos	leur
affaires	NOMcom	affaire
,	PONfbl	,
et	CONcoo	et
ce	PROdem	ce
que	PROrel	que
soudainement	ADVgen	soudainement
en	PROadv	en
cuyda	VERcjg	cuidier
advenir	VERinf	advenir
.	PONfrt	.

C'	PROdem	ce
est	VERcjg	estre
grant	ADJqua	grant
follie	NOMcom	folie
à	PRE	à
deux	DETcar	deux
grandz	ADJqua	grand
princes	NOMcom	prince
,	PONfbl	,
qui	PROrel	que
sont	VERcjg	estre
comme	CONsub	comme
esgaulx	NOMcom	esgal
en	PRE	en
puissance	NOMcom	poissance
,	PONfbl	,
de	PRE	de
se	PROper	soi
entreveoir	VERinf	entrevëoir
,	PONfbl	,
sinon	PRE	sinon
qu'	CONsub	que
ilz	PROper	il
fussent	VERcjg	estre
en	PRE	en
grant	ADJqua	grant
jeunesse	NOMcom	jeunesse
,	PONfbl	,
qui	PROrel	que
est	VERcjg	estre
le	DETdef	le
temps	NOMcom	temps
qu'	PROrel	que
ilz	PROper	il
