Comment	ADVsub	comment
vous	PROper	vous
en	PROadv	en
serez	VERcjg	être
bien	ADVgen	bien
guerredonné	VERppe	guerdonner
.	PONfbl	.
”	PONpdr	”
Le	DETdef	le
Jouvencel	NOMpro	Jouvenceau
,	PONfbl	,
qui	PROrel	que
eust	VERcjg	avoir
ouy	VERppe	ouïr
l'	DETdef	le
honneur	NOMcom	honneur
et	CONcoo	et
le	DETdef	le
bien	NOMcom	bien
que	PROrel	que
le	DETdef	le
Roy	NOMcom	roi
,	PONfbl	,
son	DETpos	son
souverain	ADJqua	souverain
seigneur	NOMcom	seigneur
,	PONfbl	,
lui	PROper	il
vouloit	VERcjg	vouloir
et	CONcoo	et
le	DETdef	le
grant	ADJqua	grant
honneur	NOMcom	honneur
que	PROrel	que
Dieu	NOMpro	Dieu
lui	PROper	il
envoyoit	VERcjg	envoyer
,	PONfbl	,
fut	VERcjg	être
si	ADVgen	si
esprins	VERppe	éprendre
de	PRE	de
bon	ADJqua	bon
voulloir	VERinf	vouloir
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
sceut	VERcjg	savoir
ne	CONcoo	ne
ne	ADVneg	ne
peust	VERcjg	pouvoir
mot	NOMcom	mot
dire	VERinf	dire
au	PRE.DETdef	a
Roy	NOMcom	roi
et	CONcoo	et
se	PROper	soi
gecta	VERcjg	jecter
à	PRE	à
genoux	NOMcom	genou
et	CONcoo	et
dist	VERcjg	dire
au	PRE.DETdef	a
conte	NOMcom	conte
de	PRE	de
Parvanchières	NOMpro	Parvanchières
:	PONfbl	:
“	PONpga	“
Monseigneur	NOMcom	monseigneur
,	PONfbl	,
je	PROper	je
vous	PROper	vous
suppli	VERcjg	supplir
,	PONfbl	,
mercyez	VERcjg	mercïer
le	DETdef	le
Roy	NOMcom	roi
pour	PRE	pour
moy	PROper	moi
;	PONfbl	;
car	CONcoo	car
ma	DETpos	mon
bouche	NOMcom	bouche
n'	ADVneg	ne
est	VERcjg	estre
pas	ADVneg	pas
digne	ADJqua	digne
de	PRE	de
le	PROper	il
remercier	VERinf	remercier
,	PONfbl	,
veu	VERppe	voir
les	DETdef	le
grans	ADJqua	grand
biens	NOMcom	bien
,	PONfbl	,
la	DETdef	le
grant	ADJqua	grant
bonté	NOMcom	bonté
que	PROrel	que
je	PROper	je
trouve	VERcjg	trouver
en	PRE	en
lui	PROper	il
.	PONfrt	.

Pour	PRE	pour
si	ADVgen	si
peu	ADVgen	peu
de	PRE	de
service	NOMcom	service
que	PROrel	que
je	PROper	je
lui	PROper	il
ay	VERcjg	avoir
fait	VERppe	faire
,	PONfbl	,
il	PROper	il
me	PROper	je
veult	VERcjg	vouloir
donner	VERinf	donner
tant	ADVgen	tant
d'	PRE	de
honneurs	NOMcom	honneur
et	CONcoo	et
tant	ADVgen	tant
de	PRE	de
biens	NOMcom	bien
.	PONfrt	.

Il	PROimp	il
n'	ADVneg	ne
est	VERcjg	estre
pas	ADVneg	pas
ingrat	NOMcom	ingrat
à	PRE	à
moy	PROper	moi
ne	CONcoo	ne
à	PRE	à
aultre	PROind	autre
.	PONfrt	.

Nul	PROind	nul
ne	ADVneg	ne
l'	PROper	il
a	VERcjg	avoir
servi	VERppe	servir
qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
ayt	VERcjg	avoir
bien	ADVgen	bien
récompensé	VERppe	recompenser
,	PONfbl	,
et	CONcoo	et
moy	PROper	moi
entre	PRE	entre
les	DETdef	le
autres	PROind	autre
le	PROper	il
suis	VERcjg	être
trop	ADVgen	trop
et	CONcoo	et
ay	VERcjg	avoir
grant	ADJqua	grant
paour	NOMcom	peur
de	PRE	de
faillir	VERinf	falir
et	CONcoo	et
que	CONsub	que
je	PROper	je
ne	ADVneg	ne
puisse	VERcjg	pöoir
congnoistre	VERinf	connaître
l'	DETdef	le
honneur	NOMcom	honneur
et	CONcoo	et
le	DETdef	le
bien	NOMcom	bien
que	PROrel	que
Dieu	NOMpro	Dieu
me	PROper	je
fait	VERcjg	faire
,	PONfbl	,
et	CONcoo	et
faire	VERinf	faire
service	NOMcom	service
au	PRE.DETdef	a
Roy	NOMcom	roi
,	PONfbl	,
de	PRE	de
quoy	PROrel	quoi
il	PROper	il
soit	VERcjg	estre
content	ADJqua	content
de	PRE	de
moy	PROper	moi
;	PONfbl	;
mais	CONcoo	mais
je	PROper	je
y	PROadv	y
employray	VERcjg	employer
ma	DETpos	mon
vie	NOMcom	vie
et	CONcoo	et
plus	ADVgen	plus
n'	ADVneg	ne
y	PROadv	y
puis	VERcjg	pöoir
”	PONpdr	”
“	PONpga	“
je	PROper	je
faire	VERinf	faire
;	PONfbl	;
et	CONcoo	et
me	PROper	je
donne	VERcjg	donner
tant	ADVgen	tant
de	PRE	de
grace	NOMcom	grâce
que	CONsub	que
je	PROper	je
puisse	VERcjg	pöoir
faire	VERinf	faire
chose	NOMcom	chose
louable	ADJqua	louable
,	PONfbl	,
de	PRE	de
quoy	PROrel	quoi
le	DETdef	le
Roy	NOMcom	roi
soit	VERcjg	estre
content	ADJqua	content
de	PRE	de
moy	PROper	moi
.	PONfbl	.
”	PONpdr	”
Et	CONcoo	et
dist	VERcjg	dire
au	PRE.DETdef	a
conte	NOMcom	conte
:	PONfbl	:
“	PONpga	“
Monseigneur	NOMcom	monseigneur
,	PONfbl	,
s'	CONsub	se
il	PROimp	il
vous	PROper	vous
plaist	VERcjg	plaire
,	PONfbl	,
vous	PROper	vous
me	PROper	je
donnerez	VERcjg	donner
congié	NOMcom	congié
jusques	PRE	jusque
à	PRE	à
demain	ADVgen	demain
de	PRE	de
pratiquer	VERinf	pratiquer
avec	PRE	avec
vous	PROper	vous
et	CONcoo	et
monseigneur	NOMcom	monseigneur
le	DETdef	le
Chancelier	NOMcom	chancelier
ces	DETdem	ce
matières	NOMcom	matiere
;	PONfbl	;
car	CONcoo	car
je	PROper	je
suis	VERcjg	être
si	ADVgen	si
espriz	VERppe	esprendre
d'	PRE	de
amour	NOMcom	amour
au	PRE.DETdef	a
Roy	NOMcom	roi
et	CONcoo	et
à	PRE	à
vous	PROper	vous
,	PONfbl	,
qui	PROrel	que
estes	VERcjg	estre
cause	NOMcom	cause
de	PRE	de
mon	DETpos	mon
bien	NOMcom	bien
,	PONfbl	,
que	CONcoo	que
meshuy	ADVgen	meshui
je	PROper	je
ne	ADVneg	ne
vous	PROper	vous
sauroye	VERcjg	saurer
que	PROrel	que
respondre	VERinf	respondre
,	PONfbl	,
tant	ADVgen	tant
que	CONsub	que
mon	DETpos	mon
sang	NOMcom	sang
soit	VERcjg	estre
rapaisié	VERppe	rapaiser
.	PONfrt	.

"	PONpxx	"
Et	CONcoo	et
le	DETdef	le
conte	NOMcom	conte
lui	PROper	il
respondist	VERcjg	répondre
:	PONfbl	:
“	PONpga	“
Très	ADVgen	très
voullentiers	ADVgen	volontiers
.	PONfbl	.
”	PONpdr	”
Ainsi	ADVgen	ainsi
le	DETdef	le
Jouvencel	NOMpro	Jouvenceau
print	VERcjg	prendre
congié	NOMcom	congié
d'	PRE	de
eulx	PROper	eux
et	CONcoo	et
s'	PROper	soi
en	PROadv	en
ala	VERcjg	aller
à	PRE	à
son	DETpos	son
logeiz	NOMcom	logel
.	PONfrt	.

Et	CONcoo	et
le	DETdef	le
conte	NOMcom	conte
de	PRE	de
Parvanchières	NOMpro	Parvanchières
et	CONcoo	et
le	DETdef	le
Chancellier	NOMcom	chancelier
dirent	VERcjg	dire
au	PRE.DETdef	a
Roy	NOMcom	roi
les	DETdef	le
parolles	NOMcom	parole
du	PRE.DETdef	de.le
Jouvencel	NOMpro	Jouvenceau
,	PONfbl	,
que	PROrel	que
le	DETdef	le
Roy	NOMcom	roi
tint	VERcjg	tenir
à	PRE	à
bonnes	ADJqua	bon
et	CONcoo	et
naturelles	ADJqua	naturel
,	PONfbl	,
et	CONcoo	et
dist	VERcjg	dire
qu'	CONsub	que
il	PROper	il
savoit	VERcjg	savoir
bien	ADVgen	bien
qu'	CONsub	que
il	PROper	il
estoit	VERcjg	estre
bon	ADJqua	bon
homme	NOMcom	homme
.	PONfrt	.

Monseigneur	NOMcom	monseigneur
le	DETdef	le
conte	NOMcom	conte
de	PRE	de
Parvanchières	NOMpro	Parvanchières
et	CONcoo	et
monseigneur	NOMcom	monseigneur
le	DETdef	le
Chancellier	NOMcom	chancelier
tesmoingnerent	VERcjg	tesmoignier
qu'	CONsub	que
il	PROimp	il
estoit	VERcjg	estre
ainsi	ADVgen	ainsi
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
le	DETdef	le
lendemain	NOMcom	lendemain
,	PONfbl	,
le	DETdef	le
Jouvencel	NOMpro	Jouvenceau
retourna	VERcjg	retourner
et	CONcoo	et
vint	VERcjg	venir
devers	PRE	devers
le	DETdef	le
conte	NOMcom	conte
et	CONcoo	et
le	DETdef	le
Chancellier	NOMcom	chancelier
et	CONcoo	et
leur	PROper	leur
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Monseigneur	NOMcom	monseigneur
,	PONfbl	,
et	CONcoo	et
vous	PROper	vous
,	PONfbl	,
Monseigneur	NOMcom	monseigneur
,	PONfbl	,
j'	PROper	je
ay	VERcjg	avoir
parlé	VERppe	parler
avec	PRE	avec
aucun	PROind	aucun
mon	DETpos	mon
bon	ADJqua	bon
amy	NOMcom	ami
et	CONcoo	et
pensé	VERppe	penser
en	PRE	en
la	DETdef	le
matière	NOMcom	matiere
dont	PROrel	dont
vous	PROper	vous
me	PROper	je
parlastes	VERcjg	parler
hier	ADVgen	ier
de	PRE	de
par	PRE	par
le	DETdef	le
Roy	NOMcom	roi
;	PONfbl	;
il	PROimp	il
me	PROper	je
semble	VERcjg	sembler
qu'	CONsub	que
il	PROimp	il
y	PROadv	y
a	VERcjg	avoir
deux	DETcar	deux
chemins	NOMcom	chemin
,	PONfbl	,
l'	DETdef	le
ung	PROind	un
par	PRE	par
terre	NOMcom	terre
et	CONcoo	et
l'	DETdef	le
autre	PROind	autre
par	PRE	par
mer	NOMcom	mer
.	PONfrt	.

Celuy	PROdem	cel
de	PRE	de
la	DETdef	le
terre	NOMcom	terre
est	VERcjg	estre
bien	ADVgen	bien
long	ADJqua	long
et	CONcoo	et
le	PROper	il
trouveroit	VERcjg	trouver
”	PONpdr	”
“	PONpga	“
on	PROind	on
plus	ADVgen	plus
brief	ADJqua	bref
par	PRE	par
la	DETdef	le
mer	NOMcom	mer
;	PONfbl	;
mais	CONcoo	mais
nous	PROper	nous
n'	ADVneg	ne
y	PROadv	y
pourrions	VERcjg	pouvoir
passer	VERinf	passer
tous	DETind	tous
nos	DETpos	notre
chevaulx	NOMcom	cheval
;	PONfbl	;
aussi	ADVgen	aussi
ne	ADVneg	ne
les	PROper	il
menerions	VERcjg	mener
pas	ADVneg	pas
tous	PROind	tous
par	PRE	par
la	DETdef	le
terre	NOMcom	terre
que	CONsub	que
nous	PROper	nous
n'	ADVneg	ne
en	PROadv	en
perdissions	VERcjg	perdre
la	DETdef	le
plus	ADVgen	plus
part	NOMcom	part
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
,	PONfbl	,
tout	PROind	tout
bien	ADVgen	bien
debatu	VERppe	débattre
,	PONfbl	,
je	PROper	je
croy	VERcjg	croire
qu'	CONsub	que
il	PROper	il
vauldra	VERcjg	valoir
mieulx	ADVgen	mieux
passer	VERinf	passer
par	PRE	par
mer	NOMcom	mer
;	PONfbl	;
ce	PROdem	ce
sera	VERcjg	estre
plus	ADVgen	plus
tost	ADVgen	tost
fait	VERppe	faire
et	CONcoo	et
à	PRE	à
moings	NOMcom	moin
de	PRE	de
despence	NOMcom	dépense
;	PONfbl	;
car	CONcoo	car
le	DETdef	le
temps	NOMcom	temps
que	PROrel	que
nous	PROper	nous
mettrions	VERcjg	mettre
à	PRE	à
aller	VERinf	aller
par	PRE	par
la	DETdef	le
terre	NOMcom	terre
cousteroit	VERcjg	couter
autant	ADVgen	autant
comme	CONsub	comme
le	DETdef	le
passaige	NOMcom	passage
,	PONfbl	,
tant	ADVgen	tant
en	PRE	en
perte	NOMcom	perte
de	PRE	de
chevaulx	NOMcom	cheval
comme	CONsub	comme
aultrement	ADVgen	autrement
.	PONfrt	.

Pour	PRE	pour
vous	PROper	vous
dire	VERinf	dire
de	PRE	de
la	DETdef	le
forme	NOMcom	forme
de	PRE	de
nostre	DETpos	notre
passaige	NOMcom	passage
,	PONfbl	,
il	PROimp	il
fault	VERcjg	falir
que	CONsub	que
le	DETdef	le
Roy	NOMcom	roi
envoye	VERcjg	envoyer
querir	VERinf	quérir
tous	DETind	tous
ceulx	PROdem	celui
à	PRE	à
qui	PROrel	que
sont	VERcjg	estre
les	DETdef	le
nefz	NOMcom	nef
de	PRE	de
son	DETpos	son
obéissance	NOMcom	obéissance
,	PONfbl	,
et	CONcoo	et
leur	PROper	leur
fasse	VERcjg	faire
faire	VERinf	faire
commandement	NOMcom	commandement
qu'	CONsub	que
ilz	PROper	il
soient	VERcjg	estre
tous	PROind	tous
prestz	ADJqua	prêt
aux	PRE.DETdef	à.le
hables	NOMcom	hable
à	PRE	à
ung	DETndf	un
certain	ADJind	certain
temps	NOMcom	temps
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
quant	CONsub	cant
Dieu	NOMpro	Dieu
donnera	VERcjg	donner
que	CONsub	que
le	DETdef	le
vent	NOMcom	vent
nous	PROper	nous
sera	VERcjg	estre
proffitable	ADJqua	profitable
,	PONfbl	,
nous	PROper	nous
monterons	VERcjg	monter
sur	PRE	sur
la	DETdef	le
mer	NOMcom	mer
.	PONfrt	.

Et	CONcoo	et
c'	PROdem	ce
est	VERcjg	estre
la	DETdef	le
principale	ADJqua	principal
chose	NOMcom	chose
que	PROrel	que
le	DETdef	le
Roy	NOMcom	roi
ait	VERcjg	avoir
affaire	NOMcom	affaire
pour	PRE	pour
le	DETdef	le
present	NOMcom	présent
.	PONfrt	.

Quant	CONsub	quand
ceulx	PROdem	celui
à	PRE	à
qui	PROrel	que
sont	VERcjg	estre
les	DETdef	le
nefz	NOMcom	nef
seront	VERcjg	estre
venuz	VERppe	venir
,	PONfbl	,
le	DETdef	le
Roy	NOMcom	roi
fera	VERcjg	faire
appointer	VERinf	appointer
avec	PRE	avec
eulx	PROper	eux
pour	PRE	pour
le	DETdef	le
passaige	NOMcom	passage
et	CONcoo	et
pour	PRE	pour
les	DETdef	le
vitailles	NOMcom	vitaille
qui	PROrel	que
nous	PROper	nous
seront	VERcjg	estre
neccessaires	ADJqua	nécessaire
.	PONfrt	.

Et	CONcoo	et
que	CONsub	que
le	DETdef	le
Roy	NOMcom	roi
y	PROadv	y
commette	VERcjg	commettre
preudommes	NOMcom	prudhomme
;	PONfbl	;
car	CONcoo	car
il	PROper	il
se	PROper	soi
y	PROadv	y
fait	VERcjg	faire
des	PRE.DETdef	de.le
plus	ADVgen	plus
grans	ADJqua	grand
mengeries	NOMcom	mangerie
du	PRE.DETdef	de.le
monde	NOMcom	monde
.	PONfrt	.

Oultre	ADVgen	outre
,	PONfbl	,
s'	CONsub	se
il	PROimp	il
plaisoit	VERcjg	plaire
au	PRE.DETdef	a
Roy	NOMcom	roi
nous	PROper	nous
donner	VERinf	donner
de	PRE	de
son	DETpos	son
artillerie	NOMcom	artillère
et	CONcoo	et
en	PROadv	en
envoyer	VERinf	envoyer
au	PRE.DETdef	a
roy	NOMcom	roi
Amydas	NOMpro	Amidas
,	PONfbl	,
je	PROper	je
croy	VERcjg	croire
qu'	CONsub	que
il	PROper	il
feroit	VERcjg	faire
ung	DETndf	un
grant	ADJqua	grant
bien	NOMcom	bien
,	PONfbl	,
puisqu'il	PROrel	puisquel
lui	PROper	il
veult	VERcjg	vouloir
donner	VERinf	donner
secours	NOMcom	secours
;	PONfbl	;
car	CONcoo	car
je	PROper	je
croy	VERcjg	croire
qu'	CONsub	que
il	PROper	il
est	VERcjg	estre
très	ADVgen	très
mal	ADVgen	mal
garny	VERppe	garnir
.	PONfrt	.

Encores	ADVgen	encore
me	PROper	je
semble	VERcjg	sembler
”	PONpdr	”
“	PONpga	“
il	PROimp	il
que	CONsub	que
le	DETdef	le
Roy	NOMcom	roi
doit	VERcjg	devoir
envoyer	VERinf	envoyer
querir	VERinf	quérir
tous	DETind	tous
les	DETdef	le
cappitaines	NOMcom	chapitaine
des	PRE.DETdef	de.le
gens	NOMcom	gens
de	PRE	de
guerre	NOMcom	guerre
et	CONcoo	et
parler	VERinf	parler
à	PRE	à
eulx	PROper	eux
et	CONcoo	et
leur	PROper	leur
dire	VERinf	dire
sa	DETpos	son
voulenté	NOMcom	volonté
et	CONcoo	et
faire	VERinf	faire
qu'	CONsub	que
ilz	PROper	il
soyent	VERcjg	souïr
prestz	ADJqua	prêt
à	PRE	à
ung	DETndf	un
certain	ADJind	certain
temps	NOMcom	temps
;	PONfbl	;
et	CONcoo	et
,	PONfbl	,
puisqu'il	PROimp	puisqueil
luy	PROper	lui
plaist	VERcjg	plaire
me	PROper	je
faire	VERinf	faire
tant	ADVgen	tant
de	PRE	de
honneur	NOMcom	honneur
de	PRE	de
me	PROper	je
faire	VERinf	faire
chief	NOMcom	chief
,	PONfbl	,
de	PRE	de
leur	PROper	leur
dire	VERinf	dire
,	PONfbl	,
et	CONcoo	et
que	CONsub	que
,	PONfbl	,
en	PRE	en
sa	DETpos	son
presence	NOMcom	présence
,	PONfbl	,
ilz	PROper	il
facent	VERcjg	faire
tous	DETind	tous
le	DETdef	le
serment	NOMcom	serment
de	PRE	de
obéir	VERinf	obéir
ad	PRE	à
ce	PROdem	ce
que	CONsub	que
je	PROper	je
leur	PROper	leur
diray	VERcjg	dire
de	PRE	de
par	PRE	par
le	DETdef	le
Roy	NOMcom	roi
;	PONfbl	;
et	CONcoo	et
je	PROper	je
me	PROper	je
conduiray	VERcjg	conduire
par	PRE	par
leur	DETpos	leur
conseil	NOMcom	conseil
meismes	ADJind	même
.	PONfbl	.
”	PONpdr	”
Quant	CONsub	quand
le	DETdef	le
conte	NOMcom	conte
de	PRE	de
Parvanchières	NOMpro	Parvanchières
et	CONcoo	et
le	DETdef	le
Chancelier	NOMcom	chancelier
eurent	VERcjg	avoir
ouy	VERppe	ouïr
parler	VERinf	parler
le	DETdef	le
Jouvencel	NOMpro	Jouvenceau
,	PONfbl	,
ilz	PROper	il
dirent	VERcjg	dire
qu'	CONsub	que
il	PROper	il
avoit	VERcjg	avoir
ouvert	VERppe	ouvrir
très	ADVgen	très
bien	ADVgen	bien
la	DETdef	le
matière	NOMcom	matiere
.	PONfrt	.

Sur	PRE	sur
ce	PROdem	ce
,	PONfbl	,
retournerent	VERcjg	retourner
au	PRE.DETdef	a
Roy	NOMcom	roi
et	CONcoo	et
lui	PROper	il
donnerent	VERcjg	donner
le	DETdef	le
cas	NOMcom	cas
à	PRE	à
entendre	VERinf	entendre
,	PONfbl	,
ainsi	ADVgen	ainsi
que	CONsub	que
le	DETdef	le
Jouvencel	NOMpro	Jouvenceau
leur	PROper	leur
avoit	VERcjg	avoir
remonstré	VERppe	remontrer
.	PONfrt	.

Sur	PRE	sur
quoy	PROrel	quoi
,	PONfbl	,
le	DETdef	le
Roy	NOMcom	roi
dist	VERcjg	dire
qu'	CONsub	que
il	PROper	il
avoit	VERcjg	avoir
ouvert	VERppe	ouvrir
tout	DETind	tout
ce	PROdem	ce
qu'	PROrel	que
il	PROper	il
povoit	VERcjg	pouvoir
ouvrir	VERinf	ouvrir
,	PONfbl	,
et	CONcoo	et
qu'	CONsub	que
il	PROimp	il
falloit	VERcjg	faillir
pratiquer	VERinf	pratiquer
la	DETdef	le
chose	NOMcom	chose
;	PONfbl	;
et	CONcoo	et
demanda	VERcjg	demander
au	PRE.DETdef	a
conte	NOMcom	conte
de	PRE	de
Parvanchières	NOMpro	Parvanchières
et	CONcoo	et
au	PRE.DETdef	a
Chancellier	NOMcom	chancelier
tout	ADVgen	tout
sur	PRE	sur
bout	NOMcom	bout
:	PONfbl	:
“	PONpga	“
Qu'	PROint	que
en	PROadv	en
dictes	VERcjg	dire
”	PONpdr	”
“	PONpga	“
vous	PROper	vous
?	PONfrt	?

”	PONpdr	”
Et	CONcoo	et
ilz	PROper	il
respondirent	VERcjg	répondre
:	PONfbl	:
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
il	PROimp	il
nous	PROper	nous
semble	VERcjg	sembler
que	CONsub	que
vous	PROper	vous
n'	ADVneg	ne
avez	VERcjg	avoir
que	ADVgen	que
à	PRE	à
escripre	VERinf	écrire
à	PRE	à
ceulx	PROdem	celui
qui	PROrel	que
ont	VERcjg	avoir
les	DETdef	le
navires	NOMcom	navire
qu'	PROrel	que
ilz	PROper	il
viengnent	VERcjg	venir
dilligemment	ADVgen	dilligemment
devers	PRE	devers
vous	PROper	vous
,	PONfbl	,
et	CONcoo	et
aux	PRE.DETdef	à.le
cappitaines	NOMcom	chapitaine
des	PRE.DETdef	de.le
gens	NOMcom	gens
d'	PRE	de
armes	NOMcom	arme
pareillement	ADVgen	pareillement
,	PONfbl	,
ainsi	ADVgen	ainsi
que	CONsub	que
a	VERcjg	avoir
dit	VERppe	dire
le	DETdef	le
Jouvencel	NOMpro	Jouvenceau
;	PONfbl	;
et	CONcoo	et
prenez	VERcjg	prendre
jour	NOMcom	jour
.	PONfbl	.
”	PONpdr	”
Le	DETdef	le
Roy	NOMcom	roi
leur	PROper	leur
demanda	VERcjg	demander
de	PRE	de
rechief	NOMcom	rechief
:	PONfbl	:
“	PONpga	“
Quel	DETint	quel
jour	NOMcom	jour
vous	PROper	vous
semble	VERcjg	sembler
”	PONpdr	”
“	PONpga	“
il	PROimp	il
que	PROint	que
je	PROper	je
doyve	VERcjg	devoir
prendre	VERinf	prendre
?	PONfrt	?

”	PONpdr	”
”	PONpdr	”
“	PONpga	“
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
vous	PROper	vous
estes	VERcjg	estre
maintenant	ADVgen	maintenant
à	PRE	à
la	DETdef	le
fin	NOMcom	fin
de	PRE	de
l'	DETdef	le
iver	NOMcom	iver
;	PONfbl	;
vous	PROper	vous
n'	ADVneg	ne
avez	VERcjg	avoir
plus	ADVgen	plus
que	CONsub	que
tarder	VERinf	tarder
.	PONfrt	.

Aussi	ADVgen	aussi
ces	DETdem	ce
gens	NOMcom	gens
d'	PRE	de
armes	NOMcom	arme
ne	ADVneg	ne
font	VERcjg	faire
que	ADVgen	que
endommaiger	VERinf	endommager
vostre	DETpos	vostre
royaume	NOMcom	royaume
;	PONfbl	;
le	DETdef	le
plus	ADVgen	plus
tost	ADVgen	tost
s'	PROper	soi
en	PROadv	en
delivrer	VERinf	delivrer
est	VERcjg	estre
le	DETdef	le
meilleur	NOMcom	meilleur
.	PONfbl	.
”	PONpdr	”
”	PONpdr	”
“	PONpga	“
“	PONpga	“
Il	PROimp	il
est	VERcjg	estre
vray	ADJqua	vrai
,	PONfbl	,
dist	VERcjg	dire
le	DETdef	le
Chancellier	NOMcom	chancelier
,	PONfbl	,
car	CONcoo	car
ilz	PROper	il
engressent	VERcjg	engresser
trop	ADVgen	trop
;	PONfbl	;
s'	CONsub	se
ilz	PROper	il
sejournent	VERcjg	séjourner
plus	ADVgen	plus
,	PONfbl	,
ilz	PROper	il
ne	ADVneg	ne
pourront	VERcjg	pouvoir
plus	ADVgen	plus
entrer	VERinf	entrer
en	PRE	en
leur	DETpos	leur
harnoix	NOMcom	harnois
;	PONfbl	;
et	CONcoo	et
fauldroit	VERcjg	falir
que	CONsub	que
vous	PROper	vous
leur	PROper	leur
en	PROadv	en
donnassez	VERcjg	donner
de	PRE	de
tous	DETind	tous
neufz	NOMcom	neuf
.	PONfbl	.
”	PONpdr	”
Et	CONcoo	et
le	DETdef	le
Roy	NOMcom	roi
respondist	VERcjg	répondre
:	PONfbl	:
“	PONpga	“
Ilz	PROper	il
ne	ADVneg	ne
vous	PROper	vous
coustent	VERcjg	coûter
gueres	ADVgen	gaire
,	PONfbl	,
Chancelier	NOMcom	chancelier
.	PONfbl	.
”	PONpdr	”
Et	CONcoo	et
chascun	PROind	chascun
se	PROper	soi
prist	VERcjg	prendre
à	PRE	à
rire	VERinf	rire
.	PONfrt	.

Et	CONcoo	et
le	DETdef	le
Roy	NOMcom	roi
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Or	ADVgen	or
ça	ADVgen	ça
,	PONfbl	,
abregeons	NOMcom	abregëon
.	PONfrt	.

Et	CONcoo	et
faictes	VERcjg	faire
venir	VERinf	venir
ung	DETndf	un
secretaire	NOMcom	secretaire
;	PONfbl	;
si	ADVgen	si
commenderay	VERcjg	commander
les	DETdef	le
lettres	NOMcom	lettre
.	PONfbl	.
”	PONpdr	”
Sur	PRE	sur
ce	PROdem	ce
,	PONfbl	,
le	DETdef	le
Chancellier	NOMcom	chancelier
appella	VERcjg	appeler
ung	DETndf	un
secretaire	NOMcom	secretaire
,	PONfbl	,
et	CONcoo	et
le	DETdef	le
Roy	NOMcom	roi
les	PROper	il
commanda	VERcjg	commander
à	PRE	à
venir	VERinf	venir
tous	PROind	tous
devers	PRE	devers
lui	PROper	il
au	PRE.DETdef	a
premier	NOMcom	premier
de	PRE	de
fevrier	NOMcom	février
,	PONfbl	,
quelque	DETind	quel
part	NOMcom	part
qu'	PROrel	que
ilz	PROper	il
fussent	VERcjg	estre
.	PONfrt	.

Et	CONcoo	et
commanda	VERcjg	commander
le	DETdef	le
Roy	NOMcom	roi
au	PRE.DETdef	a
secretaire	NOMcom	secretaire
qu'	CONsub	que
il	PROper	il
meist	VERcjg	mettre
ès	PRE.DETdef	en.le
lettres	NOMcom	lettre
qu'	PROrel	que
il	PROper	il
escripvoit	VERcjg	écrire
à	PRE	à
ceulx	PROdem	celui
de	PRE	de
la	DETdef	le
mer	NOMcom	mer
,	PONfbl	,
qu'	CONsub	que
ilz	PROper	il
feissent	VERcjg	faire
tenir	VERinf	tenir
tous	DETind	tous
les	DETdef	le
navires	NOMcom	navire
ès	PRE.DETdef	en.le
hables	NOMcom	hable
et	CONcoo	et
qu'	CONsub	que
ilz	PROper	il
ne	ADVneg	ne
marchassent	VERcjg	marchier
plus	ADVgen	plus
.	PONfrt	.

Et	CONcoo	et
furent	VERcjg	estre
despeschiez	VERppe	desperchier
chevaucheurs	NOMcom	chevaucheur
,	PONfbl	,
tant	ADVgen	tant
pour	PRE	pour
ceulx	PROdem	celui
de	PRE	de
la	DETdef	le
mer	NOMcom	mer
que	CONsub	que
pour	PRE	pour
ceulx	PROdem	celui
de	PRE	de
la	DETdef	le
terre	NOMcom	terre
,	PONfbl	,
pour	PRE	pour
aller	VERinf	aller
de	PRE	de
tous	DETind	tous
costez	NOMcom	costé
.	PONfrt	.

Le	DETdef	le
premier	ADJord	premier
jour	NOMcom	jour
de	PRE	de
feuvrier	NOMcom	février
,	PONfbl	,
tous	DETind	tous
les	DETdef	le
cappitaines	NOMcom	chapitaine
des	PRE.DETdef	de.le
gens	NOMcom	gens
d'	PRE	de
armes	NOMcom	arme
furent	VERcjg	estre
devers	PRE	devers
le	DETdef	le
Roy	NOMcom	roi
,	PONfbl	,
aussi	ADVgen	aussi
tous	DETind	tous
ceulx	PROdem	celui
à	PRE	à
qui	PROrel	que
estoient	VERcjg	être
les	DETdef	le
navires	NOMcom	navire
,	PONfbl	,
et	CONcoo	et
les	DETdef	le
cappitaines	NOMcom	chapitaine
et	CONcoo	et
gouverneurs	NOMcom	gouverneur
de	PRE	de
nefz	NOMcom	nef
.	PONfrt	.

Et	CONcoo	et
,	PONfbl	,
quant	CONsub	cant
ilz	PROper	il
furent	VERcjg	estre
devers	PRE	devers
le	DETdef	le
